,Unnamed: 0,region_name,country_code,province_name,city_name,region_city_rank,attractions_url,30_attractions_char
157,157,"UK,SCOTLAND,IRELAND",UK,CITY OF EDINBURGH - SCOTLAND,EDINBURGH,3,https://www.tripadvisor.com/Attractions-g186525-Activities-oa0-Edinburgh_Scotland.html,"['Geologic Formations', 'Speciality Museums • Ships', 'Castles', 'Speciality Museums • Natural History Museums', 'Science Museums • Observation Decks & Towers', 'Neighborhoods • Historic Walking Areas', 'Points of Interest & Landmarks', 'Historic Sites • Points of Interest & Landmarks', 'Historic Sites • Points of Interest & Landmarks', 'Points of Interest & Landmarks • Lookouts', 'Distilleries', 'Art Galleries • Points of Interest & Landmarks', 'Distilleries', 'Speciality Museums', 'Cultural Events', 'Distilleries', 'Parks • Gardens', 'Churches & Cathedrals', 'Speciality Museums • Science Museums', 'Art Museums', 'Distilleries', 'Historic Sites', 'Art Museums', 'Speciality Museums • Science Museums', 'Parks', 'Historic Sites', 'Breweries', 'Nature & Wildlife Areas • Farms', 'Zoos', 'Historic Sites']"
158,158,"UK,SCOTLAND,IRELAND",UK,CITY OF GLASGOW - SCOTLAND,GLASGOW,4,https://www.tripadvisor.com/Attractions-g186534-Activities-oa0-Glasgow_Scotland.html,"['Art Museums', 'Speciality Museums', 'Arenas & Stadiums', 'Cemeteries', 'Distilleries', 'Educational sites', 'Points of Interest & Landmarks • Scenic Walking Areas', 'Gardens', 'Historic Sites • Religious Sites', 'Breweries', ""Science Museums • Children's Museums"", 'Parks', 'Distilleries', 'Art Museums', 'Arenas & Stadiums', 'Historic Sites', 'Art Galleries • Historic Sites', 'Speciality Museums • Historic Sites', 'Parks', 'History Museums', 'Neighborhoods • Parks', 'Art Galleries • Theaters', 'Speciality Museums • History Museums', 'Historic Sites • Ships', 'Points of Interest & Landmarks', 'Speciality Museums', 'Historic Sites • Architectural Buildings', 'Theaters', 'Art Galleries', 'Auto Racing Tracks']"
159,159,"UK,SCOTLAND,IRELAND",UK,MERSEYSIDE - ENGLAND,LIVERPOOL,5,https://www.tripadvisor.com/Attractions-g186337-Activities-oa0-Liverpool_Merseyside_England.html,"['Points of Interest & Landmarks • Piers & Boardwalks', 'Arenas & Stadiums', 'Cemeteries • Religious Sites', 'Speciality Museums', 'Speciality Museums', 'Speciality Museums', 'Military Museums • Historic Sites', 'Historic Sites', 'Arenas & Stadiums', 'Art Galleries', 'Libraries', 'Historic Sites • Natural History Museums', 'Piers & Boardwalks', 'Monuments & Statues', 'Historic Sites', 'Speciality Museums', 'Religious Sites', 'Historic Sites • Parks', 'Historic Sites', 'Historic Sites', 'Points of Interest & Landmarks • Architectural Buildings', 'Speciality Museums', 'Architectural Buildings', 'Speciality Museums', 'Shopping Malls', 'Historic Sites • Points of Interest & Landmarks', 'Lookouts • Observation Decks & Towers', 'Historic Sites • Points of Interest & Landmarks', 'Speciality Museums • History Museums', 'Neighborhoods • Points of Interest & Landmarks']"
160,160,"UK,SCOTLAND,IRELAND",UK,GREATER MANCHESTER - ENGLAND,MANCHESTER,6,https://www.tripadvisor.com/Attractions-g187069-Activities-oa0-Manchester_Greater_Manchester_England.html,"['Libraries', 'Arenas & Stadiums', ""Science Museums • Children's Museums"", 'Speciality Museums', ""Speciality Museums • Children's Museums"", 'Art Galleries', 'Speciality Museums', 'Points of Interest & Landmarks • Architectural Buildings', 'Speciality Museums', 'Points of Interest & Landmarks • Libraries', 'Theaters', 'Arenas & Stadiums', 'Parks • Gardens', 'Theaters', 'Distilleries', 'Neighborhoods', 'Shopping Malls', 'Libraries', 'Speciality Museums', 'Parks', 'Theaters', 'Public Transportation Systems', 'Historic Sites', 'Art Galleries', 'Neighborhoods', 'Architectural Buildings • History Museums', 'Points of Interest & Landmarks', 'History Museums', 'Architectural Buildings • Religious Sites', 'Points of Interest & Landmarks']"
161,161,"UK,SCOTLAND,IRELAND",UK,WEST MIDLANDS - ENGLAND,BIRMINGHAM,7,https://www.tripadvisor.com/Attractions-g186402-Activities-oa0-Birmingham_West_Midlands_England.html,"['Historic Sites', 'Speciality Museums', 'Symphonies', 'Theaters', 'Arenas & Stadiums', 'Libraries', 'Aquariums', 'Art Museums', 'Historic Sites • Gardens', 'Speciality Museums', 'Speciality Museums • History Museums', 'Neighborhoods', 'Science Museums', 'Speciality Museums', 'Neighborhoods • Points of Interest & Landmarks', 'Shopping Malls', 'Nature & Wildlife Areas', 'Architectural Buildings • History Museums', 'Parks', 'Parks', 'Arenas & Stadiums', 'Speciality Museums • Historic Sites', 'Speciality Museums • History Museums', 'Points of Interest & Landmarks', 'Architectural Buildings • Government Buildings', 'Arenas & Stadiums • Convention Centers', 'Sports Complexes • Arenas & Stadiums', 'Nature & Wildlife Areas • Gardens', 'Speciality Museums • Historic Sites', 'Escape Games']"
162,162,"UK,SCOTLAND,IRELAND",UK,LANCASHIRE - ENGLAND,BLACKPOOL,8,https://www.tripadvisor.com/Attractions-g186332-Activities-oa0-Blackpool_Lancashire_England.html,"['Trams', 'Zoos', 'Points of Interest & Landmarks • Theaters', 'Amusement & Theme Parks • Observation Decks & Towers', 'Amusement & Theme Parks', 'Speciality Museums', 'Parks', 'Aquariums', 'Water Parks', 'Amusement & Theme Parks', 'Theaters', 'Theaters', 'Points of Interest & Landmarks • Monuments & Statues', 'Rides & Activities • Casinos', 'Points of Interest & Landmarks', 'Nature & Wildlife Areas', 'Beaches', 'Amusement & Theme Parks', 'Piers & Boardwalks', 'Amusement & Theme Parks • Piers & Boardwalks', 'Visitor Centers', 'Theaters', 'Shopping Malls', 'Speciality Museums', 'Amusement & Theme Parks', 'Visitor Centers', 'Speciality Museums', 'Casinos', 'Scenic Walking Areas', 'Speciality Museums']"
163,163,"UK,SCOTLAND,IRELAND",UK,NORTH YORKSHIRE - ENGLAND,YORK,9,https://www.tripadvisor.com/Attractions-g186346-Activities-oa0-York_North_Yorkshire_England.html,"['Speciality Museums • History Museums', 'Architectural Buildings • Churches & Cathedrals', 'Speciality Museums', 'Neighborhoods • Points of Interest & Landmarks', 'Ancient Ruins • Scenic Walking Areas', 'Amusement & Theme Parks', 'Speciality Museums', 'Speciality Museums', 'Speciality Museums', 'Historic Sites', 'Gardens', 'Historic Sites • Points of Interest & Landmarks', 'Gardens', 'Speciality Museums • History Museums', 'Historic Sites', 'Historic Sites • Architectural Buildings', 'Historic Sites • Religious Sites', 'Architectural Buildings', 'Military Museums • History Museums', 'Architectural Buildings', 'Farms', 'Theaters', 'Historic Sites • Government Buildings', ""Children's Museums • History Museums"", 'Natural History Museums • Science Museums', 'Historic Sites • Gardens', 'Public Transportation Systems', 'Architectural Buildings • History Museums', 'Horse Tracks', 'Historic Sites • Points of Interest & Landmarks']"
164,164,"UK,SCOTLAND,IRELAND",UK,CORNWALL - ENGLAND,NEWQUAY,10,https://www.tripadvisor.com/Attractions-g186239-Activities-oa0-Newquay_Cornwall_England.html,"['Beaches', 'Military Museums • Speciality Museums', 'Beaches', 'Zoos', 'Beaches', 'Beaches', 'Historic Sites • Architectural Buildings', 'Beaches', 'Beaches', 'Beaches', 'Parks', 'Beaches', 'Sports Camps & Clinics', 'Water Parks', 'Theaters', 'Amusement & Theme Parks', 'Scenic Walking Areas', 'Beaches • Beach & Pool Clubs', 'Zoos • Aquariums', 'Breweries', 'Beaches', 'Beaches', 'Sports Complexes', 'Churches & Cathedrals', 'Points of Interest & Landmarks', 'Historic Sites • Points of Interest & Landmarks', 'Architectural Buildings • Cemeteries', 'Educational sites', 'Hiking Trails', 'Visitor Centers']"
165,165,INDIAN SUB-CONTINENT,IN,DELHI,NEW DELHI,1,https://www.tripadvisor.com/Attractions-g304551-Activities-oa0-New_Delhi_National_Capital_Territory_of_Delhi.html,"['Points of Interest & Landmarks • Architectural Buildings', 'Religious Sites • Gardens', 'Architectural Buildings • Religious Sites', 'Historic Sites • Religious Sites', 'Historic Sites • Points of Interest & Landmarks', 'Gardens', 'Religious Sites', 'Historic Sites • Points of Interest & Landmarks', 'Flea & Street Markets', 'Neighborhoods', 'Architectural Buildings', 'Public Transportation Systems', 'Shopping Malls', 'Speciality Museums', 'Architectural Buildings • Religious Sites', 'Historic Sites • Points of Interest & Landmarks', 'Points of Interest & Landmarks', 'Religious Sites', 'Flea & Street Markets', 'Religious Sites', 'Public Transportation Systems', 'Speciality Museums', 'Gardens', 'Flea & Street Markets', 'Speciality Museums', 'Flea & Street Markets', 'Religious Sites', 'Speciality Museums', 'Historic Sites', 'History Museums']"
166,166,INDIAN SUB-CONTINENT,IN,KARNATAKA,BANGALORE,2,https://www.tripadvisor.com/Attractions-g297628-Activities-oa0-Bengaluru_Bangalore_District_Karnataka.html,"['Religious Sites', 'Gardens', 'Amusement & Theme Parks', 'Shopping Malls', 'Parks', 'Nature & Wildlife Areas', 'Science Museums', 'Points of Interest & Landmarks', 'Neighborhoods', 'Religious Sites', 'Religious Sites', 'Architectural Buildings • Religious Sites', 'Shopping Malls', 'Neighborhoods', 'Historic Sites • Architectural Buildings', 'Speciality Museums • Science Museums', 'Points of Interest & Landmarks • Architectural Buildings', 'Neighborhoods', 'Religious Sites', 'Shopping Malls', 'Architectural Buildings • Religious Sites', 'Military Museums', 'Religious Sites', 'Shopping Malls', 'Religious Sites', 'Points of Interest & Landmarks • Mysterious Sites', 'Points of Interest & Landmarks • Architectural Buildings', 'Arenas & Stadiums', 'Art Galleries • Art Museums', 'Shopping Malls']"
167,167,INDIAN SUB-CONTINENT,IN,MAHARASHTRA,MUMBAI,3,https://www.tripadvisor.com/Attractions-g304554-Activities-oa0-Mumbai_Maharashtra.html,"['Points of Interest & Landmarks • Monuments & Statues', 'Points of Interest & Landmarks • Scenic Drives', 'Bridges', 'Religious Sites', 'Historic Sites • Architectural Buildings', 'Amusement & Theme Parks', 'Neighborhoods', 'Points of Interest & Landmarks', 'Neighborhoods', 'History Museums', 'Monuments & Statues', 'Points of Interest & Landmarks • Caverns & Caves', 'Religious Sites', 'Amusement & Theme Parks', 'Architectural Buildings • Religious Sites', 'Religious Sites', 'History Museums', 'Points of Interest & Landmarks', 'Points of Interest & Landmarks', 'Beaches', 'National Parks', 'Religious Sites', 'Amusement & Theme Parks', 'Speciality Museums', 'Points of Interest & Landmarks • Religious Sites', 'Shopping Malls', 'Shopping Malls', 'Arenas & Stadiums', 'Water Parks', 'Shopping Malls']"
168,168,INDIAN SUB-CONTINENT,IN,TAMIL NADU,CHENNAI,4,https://www.tripadvisor.com/Attractions-g304556-Activities-oa0-Chennai_Madras_Chennai_District_Tamil_Nadu.html,"['Amusement & Theme Parks', 'Religious Sites', 'Beaches', 'Beaches', 'Architectural Buildings • Religious Sites', 'Religious Sites', 'Shopping Malls', 'Religious Sites', 'Neighborhoods', 'Aquariums', 'Religious Sites', 'Points of Interest & Landmarks • Flea & Street Markets', 'Points of Interest & Landmarks • Architectural Buildings', 'Religious Sites', 'Amusement & Theme Parks', 'Religious Sites', 'Points of Interest & Landmarks • Religious Sites', 'Libraries', ""Speciality Museums • Children's Museums"", 'Nature & Wildlife Areas', 'Public Transportation Systems', 'Religious Sites', 'Religious Sites', 'Religious Sites', 'Zoos', 'Religious Sites', 'Religious Sites', 'Beaches', 'Speciality Museums', 'Points of Interest & Landmarks']"
169,169,INDIAN SUB-CONTINENT,IN,ANDHRA PRADESH,HYDERABAD,5,https://www.tripadvisor.com/Attractions-g297586-Activities-oa0-Hyderabad_Hyderabad_District_Telangana.html,"['Amusement & Theme Parks', 'Historic Sites • Castles', 'Religious Sites', 'Art Museums', 'Architectural Buildings', 'Religious Sites • Monuments & Statues', 'Religious Sites', 'Architectural Buildings', 'Religious Sites', 'Zoos', 'Religious Sites', 'Visitor Centers • Points of Interest & Landmarks', 'Bodies of Water', 'Shopping Malls', 'Historic Walking Areas • Scenic Drives', 'Airport Lounges', 'Points of Interest & Landmarks • Monuments & Statues', 'Religious Sites', 'Points of Interest & Landmarks', 'National Parks', 'Convention Centers', 'Speciality Museums', 'Points of Interest & Landmarks', 'Gardens', 'Parks', 'Amusement & Theme Parks', 'Monuments & Statues', 'Religious Sites', 'Religious Sites', 'Water Parks']"
170,170,INDIAN SUB-CONTINENT,IN,RAJASTHAN,JAIPUR,6,https://www.tripadvisor.com/Attractions-g304555-Activities-oa0-Jaipur_Jaipur_District_Rajasthan.html,"['Historic Sites • Architectural Buildings', 'Observatories & Planetariums', 'Points of Interest & Landmarks • Architectural Buildings', 'Architectural Buildings', 'Points of Interest & Landmarks • History Museums', 'Points of Interest & Landmarks • Architectural Buildings', 'Nature & Wildlife Areas', 'Nature & Wildlife Areas', 'Military Museums • Historic Sites', 'Nature & Wildlife Areas', 'Nature & Wildlife Areas', 'Art Galleries • Art Museums', 'Shopping Malls', 'Speciality Museums', 'Speciality Museums', 'Historic Sites • Architectural Buildings', 'Historic Sites', 'Religious Sites', 'Points of Interest & Landmarks • Religious Sites', 'Nature & Wildlife Areas', 'Nature & Wildlife Areas', 'Points of Interest & Landmarks', 'Religious Sites', 'Nature & Wildlife Areas', 'Religious Sites', 'Historic Sites', 'Shopping Malls', 'Neighborhoods', 'Points of Interest & Landmarks • Architectural Buildings', 'Speciality Museums • Theaters']"
171,171,INDIAN SUB-CONTINENT,NP,MADHYAMANCHAL,KATHMANDU,7,https://www.tripadvisor.com/Attractions-g293890-Activities-oa0-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Central_Region.html,"['Religious Sites', 'Religious Sites', 'Religious Sites', 'Neighborhoods', 'Religious Sites', 'Historic Sites • Points of Interest & Landmarks', 'Religious Sites', 'Gardens', 'Mountains', 'Religious Sites', 'Points of Interest & Landmarks • Architectural Buildings', 'Flea & Street Markets', 'Points of Interest & Landmarks • Religious Sites', 'Religious Sites', 'Visitor Centers', 'Lookouts', 'Religious Sites', 'Art Museums', 'Religious Sites', 'Speciality Museums', 'Religious Sites • Monuments & Statues', 'Spas', 'Yoga & Pilates', 'Cooking Classes', 'Spas', 'Speciality & Gift Shops', 'Spas', 'Yoga & Pilates • Spas', 'Yoga & Pilates • Spas', 'Cooking Classes']"
172,172,INDIAN SUB-CONTINENT,IN,WEST BENGAL,KOLKATA,8,https://www.tripadvisor.com/Attractions-g304558-Activities-oa0-Kolkata_Calcutta_Kolkata_District_West_Bengal.html,"['Speciality Museums', 'Points of Interest & Landmarks • Religious Sites', 'Bridges', 'Points of Interest & Landmarks', 'Points of Interest & Landmarks', 'Arenas & Stadiums', 'Cemeteries', 'Parks', 'Points of Interest & Landmarks', 'Natural History Museums • History Museums', 'Churches & Cathedrals', 'Amusement & Theme Parks • Science Museums', 'Public Transportation Systems', 'Flea & Street Markets', 'Religious Sites', 'Parks', 'Historic Sites • Architectural Buildings', 'Religious Sites', 'Observatories & Planetariums', 'Points of Interest & Landmarks', 'Bodies of Water', 'Shopping Malls', 'Parks', 'Speciality Museums', 'Zoos', 'Speciality Museums', 'Religious Sites', 'Amusement & Theme Parks', 'Religious Sites', 'Speciality Museums • Science Museums']"
173,173,INDIAN SUB-CONTINENT,IN,UTTAR PRADESH,VARANASI,9,https://www.tripadvisor.com/Attractions-g297685-Activities-oa0-Varanasi_Varanasi_District_Uttar_Pradesh.html,"['Bodies of Water', 'Points of Interest & Landmarks • Religious Sites', 'Points of Interest & Landmarks', 'Points of Interest & Landmarks', 'Points of Interest & Landmarks • Religious Sites', 'Architectural Buildings • Religious Sites', 'Art Galleries', 'Points of Interest & Landmarks', 'Sports Camps & Clinics', 'Religious Sites', 'Points of Interest & Landmarks', 'Religious Sites', 'Religious Sites', 'Art Museums', 'Antique Shops', 'Religious Sites', 'Religious Sites', 'Art Galleries', 'Monuments & Statues', 'Religious Sites', 'Universities & Schools', 'Religious Sites', 'Religious Sites', 'Religious Sites', 'Religious Sites • Churches & Cathedrals', 'Historic Sites • Religious Sites', 'Gardens', 'Religious Sites', 'Speciality Museums', 'Religious Sites • Monuments & Statues']"
174,174,INDIAN SUB-CONTINENT,IN,MAHARASHTRA,PUNE,10,https://www.tripadvisor.com/Attractions-g297654-Activities-oa0-Pune_Pune_District_Maharashtra.html,"['Religious Sites', 'Speciality Museums', 'Religious Sites', 'Castles', 'Religious Sites', 'Shopping Malls', 'Points of Interest & Landmarks', 'Educational sites', 'Ancient Ruins', 'Parks', 'Mountains', 'Speciality Museums', 'Points of Interest & Landmarks • Religious Sites', 'Religious Sites', 'Architectural Buildings • Castles', 'Religious Sites', 'Architectural Buildings', 'Religious Sites', 'Religious Sites', 'Zoos', 'Dams', 'Military Museums', 'Religious Sites', 'Religious Sites', 'Waterfalls', 'Religious Sites', 'Dams', 'Historic Sites', 'Shopping Malls', 'Points of Interest & Landmarks']"
175,175,NORTHEAST ASIA,KR,SEOUL,SEOUL,1,https://www.tripadvisor.com/Attractions-g294197-Activities-oa0-Seoul.html,"['Historic Sites • History Museums', 'Public Transportation Systems', 'Military Museums', 'Neighborhoods • Points of Interest & Landmarks', 'National Parks', 'Historic Sites • Architectural Buildings', 'Points of Interest & Landmarks • Lookouts', 'Neighborhoods • Points of Interest & Landmarks', 'Neighborhoods • Points of Interest & Landmarks', 'History Museums', 'Bodies of Water • Historic Walking Areas', 'Points of Interest & Landmarks • Religious Sites', 'Public Transportation Systems', 'Parks • Gardens', 'Parks', 'Points of Interest & Landmarks', 'Points of Interest & Landmarks • Flea & Street Markets', 'Points of Interest & Landmarks • Observation Decks & Towers', 'Religious Sites • Churches & Cathedrals', 'Theaters', 'Flea & Street Markets', 'Amusement & Theme Parks', 'Religious Sites • Monuments & Statues', 'Points of Interest & Landmarks • Architectural Buildings', 'Art Museums', 'Parks', 'Shopping Malls', 'Historic Sites • Points of Interest & Landmarks', 'Historic Sites • Points of Interest & Landmarks', 'Speciality Museums • Art Museums']"
176,176,NORTHEAST ASIA,KR,SOUTH GYEONGSANG,BUSAN,2,https://www.tripadvisor.com/Attractions-g297884-Activities-oa0-Busan.html,"['Neighborhoods • Flea & Street Markets', 'Beaches', 'Religious Sites', 'Beaches', 'Religious Sites', 'Lookouts', 'Parks • Cemeteries', 'Flea & Street Markets', 'Points of Interest & Landmarks', 'Points of Interest & Landmarks • Bridges', 'Public Transportation Systems', 'Points of Interest & Landmarks • Observation Decks & Towers', 'Points of Interest & Landmarks • Parks', 'Beaches', 'Flea & Street Markets', 'Parks • Scenic Walking Areas', 'Department Stores', 'Parks', 'Beaches', 'Points of Interest & Landmarks', 'Convention Centers', 'Neighborhoods', 'Points of Interest & Landmarks', 'Aquariums', 'Points of Interest & Landmarks', 'Points of Interest & Landmarks • Scenic Walking Areas', 'Points of Interest & Landmarks • Scenic Walking Areas', 'Beaches', 'Parks', 'Parks']"
177,177,NORTHEAST ASIA,JP,KANTO,TOKYO,3,https://www.tripadvisor.com/Attractions-g298184-Activities-oa0-Tokyo_Tokyo_Prefecture_Kanto.html,"['Religious Sites', 'Gardens', 'Points of Interest & Landmarks', 'Neighborhoods', 'Parks', 'Points of Interest & Landmarks • Architectural Buildings', 'Points of Interest & Landmarks • Architectural Buildings', 'Neighborhoods', 'Neighborhoods', 'Points of Interest & Landmarks', 'Historic Sites • Points of Interest & Landmarks', 'Art Museums', 'Points of Interest & Landmarks • Art Museums', 'Neighborhoods', 'Points of Interest & Landmarks • Observation Decks & Towers', 'History Museums', 'Points of Interest & Landmarks • Monuments & Statues', 'Parks', 'Public Transportation Systems', 'Art Museums', 'Points of Interest & Landmarks', 'Parks • Gardens', 'Arenas & Stadiums', 'Points of Interest & Landmarks', 'Religious Sites', 'Observation Decks & Towers', 'Points of Interest & Landmarks • Observation Decks & Towers', 'Game & Entertainment Centers', 'Historic Sites • Religious Sites', 'Bridges']"
178,178,NORTHEAST ASIA,JP,KANSAI,KYOTO,4,https://www.tripadvisor.com/Attractions-g298564-Activities-oa0-Kyoto_Kyoto_Prefecture_Kinki.html,"['Historic Sites • Religious Sites', 'Religious Sites', 'Historic Sites • Points of Interest & Landmarks', 'Historic Sites • Religious Sites', 'Neighborhoods • Scenic Walking Areas', 'Points of Interest & Landmarks • Religious Sites', 'Points of Interest & Landmarks • Castles', 'Neighborhoods • Points of Interest & Landmarks', 'Religious Sites', 'Zoos', 'Historic Sites • Religious Sites', 'Religious Sites • Gardens', 'Points of Interest & Landmarks • Flea & Street Markets', 'Speciality Museums', 'Religious Sites', 'Religious Sites', 'Religious Sites', 'Architectural Buildings • Shopping Malls', 'Scenic Walking Areas', 'Religious Sites', 'Historic Sites • Architectural Buildings', 'Historic Sites', 'Religious Sites', 'Points of Interest & Landmarks', 'Religious Sites', 'Religious Sites', 'Historic Sites • Religious Sites', 'Mountains • Points of Interest & Landmarks', 'Historic Walking Areas • Gardens', 'Speciality Museums']"
179,179,NORTHEAST ASIA,JP,KANSAI,OSAKA,5,https://www.tripadvisor.com/Attractions-g298566-Activities-oa0-Osaka_Osaka_Prefecture_Kinki.html,"['Neighborhoods', 'Amusement & Theme Parks', 'Parks', 'Aquariums', 'Historic Sites • Castles', 'Neighborhoods • Points of Interest & Landmarks', 'Neighborhoods', 'Points of Interest & Landmarks • Architectural Buildings', 'Historic Sites • Religious Sites', 'Points of Interest & Landmarks', 'Points of Interest & Landmarks', 'Theaters', 'Points of Interest & Landmarks', 'Theaters', ""Speciality Museums • Children's Museums"", 'Speciality Museums', 'Points of Interest & Landmarks', 'Speciality Museums • Government Buildings', 'Points of Interest & Landmarks • Architectural Buildings', 'Points of Interest & Landmarks • Religious Sites', 'History Museums', 'Points of Interest & Landmarks • Parks', 'Points of Interest & Landmarks', 'Observation Decks & Towers', 'Parks', 'Speciality Museums', 'Department Stores • Shopping Malls', 'Points of Interest & Landmarks • Religious Sites', 'Neighborhoods', 'Religious Sites']"
